country,year,month,temperature_2m,cloudcover,weather_description_mode
Denmark,2023,2023-03,3.773252688172043,66.88709677419355,Overcast
Denmark,2023,2023-04,6.674722222222223,49.82222222222222,Clear sky
Denmark,2023,2023-05,11.598387096774195,44.763440860215056,Clear sky
Denmark,2023,2023-06,17.00625,41.37083333333333,Clear sky
Denmark,2023,2023-07,16.97755376344086,55.413978494623656,Overcast
Denmark,2023,2023-08,16.89005376344086,70.71908602150538,Overcast
Denmark,2023,2023-09,17.011666666666667,58.083333333333336,Overcast
Denmark,2023,2023-10,10.921236559139784,76.80510752688173,Overcast
Denmark,2023,2023-11,5.146527777777778,78.34305555555555,Overcast
Denmark,2023,2023-12,3.2719086021505377,86.01075268817205,Overcast
Denmark,2024,2024-01,0.823252688172043,74.82123655913979,Overcast
Denmark,2024,2024-02,4.024568965517242,82.95689655172414,Overcast
Denmark,2024,2024-03,4.773118279569892,73.84946236559139,Overcast
Denmark,2024,2024-04,7.229861111111111,77.63333333333334,Overcast
Denmark,2024,2024-05,13.80981182795699,45.11693548387097,Clear sky
Denmark,2024,2024-06,15.345972222222223,58.979166666666664,Overcast
Denmark,2024,2024-07,17.131182795698926,57.73118279569893,Overcast
Denmark,2024,2024-08,18.023655913978494,55.10215053763441,Overcast
Denmark,2024,2024-09,15.944027777777778,50.36666666666667,Clear sky
Denmark,2024,2024-10,11.33508064516129,67.32930107526882,Overcast
Denmark,2024,2024-11,6.770138888888889,76.86666666666666,Overcast
Denmark,2024,2024-12,5.256048387096774,87.19086021505376,Overcast
Denmark,2025,2025-01,2.941801075268817,77.90322580645162,Overcast
Denmark,2025,2025-02,1.559077380952381,73.02678571428571,Overcast
Denmark,2025,2025-03,5.4340053763440865,51.13709677419355,Clear sky
Denmark,2025,2025-04,9.22375,55.55277777777778,Overcast
Denmark,2025,2025-05,12.042876344086022,57.96370967741935,Overcast
Denmark,2025,2025-06,15.916111111111112,54.52777777777778,Clear sky
Denmark,2025,2025-07,18.407526881720432,61.395161290322584,Overcast
Denmark,2025,2025-08,17.5127688172043,46.200268817204304,Clear sky
Denmark,2025,2025-09,15.744166666666665,44.74027777777778,Clear sky
Denmark,2025,2025-10,10.80725806451613,64.65591397849462,Overcast
Denmark,2025,2025-11,10.777777777777779,74.13888888888889,Overcast
Estonia,2023,2023-01,-1.3553763440860214,90.79166666666667,Overcast
Estonia,2023,2023-02,-1.1285714285714286,87.86458333333333,Overcast
Estonia,2023,2023-03,-0.2845430107526882,78.95564516129032,Overcast
Estonia,2023,2023-04,5.862638888888889,51.540277777777774,Clear sky
Estonia,2023,2023-05,10.682526881720431,41.354838709677416,Clear sky
Estonia,2023,2023-06,16.491111111111113,37.37083333333333,Clear sky
Estonia,2023,2023-07,16.551344086021505,53.06182795698925,Clear sky
Estonia,2023,2023-08,17.752822580645162,65.34543010752688,Overcast
Estonia,2023,2023-09,15.3725,69.20972222222223,Overcast
Estonia,2023,2023-10,5.996639784946237,77.1747311827957,Overcast
Estonia,2023,2023-11,0.8483333333333333,89.50416666666666,Overcast
Estonia,2023,2023-12,-2.996236559139785,93.46102150537635,Overcast
Estonia,2024,2024-01,-6.050537634408602,84.52822580645162,Overcast
Estonia,2024,2024-02,-1.6896551724137931,84.0330459770115,Overcast
Estonia,2024,2024-03,1.959274193548387,71.79301075268818,Overcast
Estonia,2024,2024-04,4.610833333333334,80.97638888888889,Overcast
Estonia,2024,2024-05,13.592204301075268,37.84139784946237,Clear sky
Estonia,2024,2024-06,16.640416666666667,48.06111111111111,Clear sky
Estonia,2024,2024-07,18.790994623655912,64.58064516129032,Overcast
Estonia,2024,2024-08,17.78709677419355,55.685483870967744,Clear sky
Estonia,2024,2024-09,15.423333333333332,57.44722222222222,Overcast
Estonia,2024,2024-10,8.891263440860216,70.42876344086021,Overcast
Estonia,2024,2024-11,4.392361111111111,79.5875,Overcast
Estonia,2024,2024-12,1.3204301075268816,80.11693548387096,Overcast
Estonia,2025,2025-01,0.3049731182795699,84.36962365591398,Overcast
Estonia,2025,2025-02,-2.2287202380952382,86.09821428571429,Overcast
Estonia,2025,2025-03,2.996505376344086,70.2513440860215,Overcast
Estonia,2025,2025-04,6.3284722222222225,59.19027777777778,Overcast
Estonia,2025,2025-05,9.483064516129032,59.12903225806452,Overcast
Estonia,2025,2025-06,14.228611111111112,63.28194444444444,Overcast
Estonia,2025,2025-07,19.085752688172043,62.45564516129032,Overcast
Estonia,2025,2025-08,15.938575268817203,58.53763440860215,Overcast
Estonia,2025,2025-09,14.532638888888888,61.25972222222222,Overcast
Estonia,2025,2025-10,7.440322580645161,70.9489247311828,Overcast
Estonia,2025,2025-11,8.745833333333334,96.72916666666667,Overcast
Finland,2023,2023-01,-0.8481182795698925,85.63440860215054,Overcast
Finland,2023,2023-02,-1.2120535714285714,84.66815476190476,Overcast
Finland,2023,2023-03,-1.1526881720430109,76.12231182795699,Overcast
Finland,2023,2023-04,3.0127777777777776,47.481944444444444,Clear sky
Finland,2023,2023-05,7.912231182795699,51.248655913978496,Clear sky
Finland,2023,2023-06,13.941666666666666,36.50416666666667,Clear sky
Finland,2023,2023-07,15.44005376344086,51.715053763440864,Clear sky
Finland,2023,2023-08,17.120564516129033,63.24596774193548,Overcast
Finland,2023,2023-09,15.857916666666668,70.24722222222222,Overcast
Finland,2023,2023-10,6.477150537634409,73.7741935483871,Overcast
Finland,2023,2023-11,1.7286111111111109,91.88333333333334,Overcast
Finland,2023,2023-12,-2.4586021505376343,90.33602150537635,Overcast
Finland,2024,2024-01,-5.641801075268817,88.00537634408602,Overcast
Finland,2024,2024-02,-3.0977011494252875,84.17959770114942,Overcast
Finland,2024,2024-03,-0.8877688172043011,74.92069892473118,Overcast
Finland,2024,2024-04,2.1297222222222225,80.12222222222222,Overcast
Finland,2024,2024-05,9.66989247311828,37.104838709677416,Clear sky
Finland,2024,2024-06,14.960694444444446,41.34305555555556,Clear sky
Finland,2024,2024-07,17.513306451612902,60.16532258064516,Overcast
Finland,2024,2024-08,17.712096774193547,49.27956989247312,Clear sky
Finland,2024,2024-09,15.490416666666667,56.68888888888889,Clear sky
Finland,2024,2024-10,9.737903225806452,66.78629032258064,Overcast
Finland,2024,2024-11,4.683333333333334,77.26388888888889,Overcast
Finland,2024,2024-12,1.5540322580645163,77.79704301075269,Overcast
Finland,2025,2025-01,0.4075268817204301,82.56182795698925,Overcast
Finland,2025,2025-02,-1.856845238095238,84.28720238095238,Overcast
Finland,2025,2025-03,1.8635752688172043,72.22043010752688,Overcast
Finland,2025,2025-04,4.306111111111111,62.68333333333333,Overcast
Finland,2025,2025-05,8.064650537634408,60.473118279569896,Overcast
Finland,2025,2025-06,12.914444444444444,65.69166666666666,Overcast
Finland,2025,2025-07,17.95551075268817,51.001344086021504,Clear sky
Finland,2025,2025-08,16.05524193548387,59.331989247311824,Overcast
Finland,2025,2025-09,14.344305555555556,61.75277777777778,Overcast
Finland,2025,2025-10,8.760752688172044,71.73521505376344,Overcast
Finland,2025,2025-11,9.07986111111111,94.54166666666667,Overcast
France,2023,2023-01,6.031586021505376,79.77956989247312,Overcast
France,2023,2023-02,5.8046130952380945,62.35565476190476,Overcast
France,2023,2023-03,8.83521505376344,78.6760752688172,Overcast
France,2023,2023-04,9.864444444444445,68.70833333333333,Overcast
France,2023,2023-05,14.671370967741936,52.965053763440864,Clear sky
France,2023,2023-06,21.108611111111113,45.59583333333333,Clear sky
France,2023,2023-07,20.568548387096776,60.39784946236559,Overcast
France,2023,2023-08,19.65739247311828,60.844086021505376,Overcast
France,2023,2023-09,19.882916666666667,53.55972222222222,Overcast
France,2023,2023-10,14.66491935483871,70.54435483870968,Overcast
France,2023,2023-11,9.089583333333334,72.94027777777778,Overcast
France,2023,2023-12,7.584408602150538,84.68682795698925,Overcast
France,2024,2024-01,4.295967741935484,75.25268817204301,Overcast
France,2024,2024-02,8.951724137931034,88.92385057471265,Overcast
France,2024,2024-03,9.25483870967742,80.0524193548387,Overcast
France,2024,2024-04,11.289583333333333,70.94444444444444,Overcast
France,2024,2024-05,14.601612903225806,72.86559139784946,Overcast
France,2024,2024-06,16.7175,59.39861111111111,Overcast
France,2024,2024-07,19.89502688172043,68.18548387096774,Overcast
France,2024,2024-08,20.624193548387098,57.16532258064516,Overcast
France,2024,2024-09,15.75111111111111,63.111111111111114,Overcast
France,2024,2024-10,13.601747311827959,71.2997311827957,Overcast
France,2024,2024-11,8.484027777777778,79.13333333333334,Overcast
France,2024,2024-12,6.231048387096774,83.44489247311827,Overcast
France,2025,2025-01,4.327284946236559,77.46639784946237,Overcast
France,2025,2025-02,5.102678571428571,70.60565476190476,Overcast
France,2025,2025-03,8.513844086021505,51.11693548387097,Clear sky
France,2025,2025-04,13.496805555555557,43.641666666666666,Clear sky
France,2025,2025-05,16.205779569892474,56.50403225806452,Overcast
France,2025,2025-06,21.832638888888887,48.048611111111114,Clear sky
France,2025,2025-07,20.941935483870967,49.76075268817204,Clear sky
France,2025,2025-08,21.19005376344086,44.9744623655914,Clear sky
France,2025,2025-09,16.054166666666667,59.548611111111114,Overcast
France,2025,2025-10,12.788172043010752,65.8239247311828,Overcast
France,2025,2025-11,12.580555555555556,69.72916666666667,Overcast
Germany,2023,2023-01,4.102688172043011,84.16263440860214,Overcast
Germany,2023,2023-02,2.915029761904762,77.1264880952381,Overcast
Germany,2023,2023-03,5.53494623655914,78.61290322580645,Overcast
Germany,2023,2023-04,7.768888888888889,68.78611111111111,Overcast
Germany,2023,2023-05,13.948387096774194,52.873655913978496,Overcast
Germany,2023,2023-06,19.459861111111113,54.5875,Overcast
Germany,2023,2023-07,20.20604838709677,56.32661290322581,Overcast
Germany,2023,2023-08,19.657526881720432,66.71370967741936,Overcast
Germany,2023,2023-09,18.974166666666665,43.013888888888886,Clear sky
Germany,2023,2023-10,12.145564516129031,83.48521505376344,Overcast
Germany,2023,2023-11,5.5280555555555555,75.52361111111111,Overcast
Germany,2023,2023-12,3.7401881720430104,88.85887096774194,Overcast
Germany,2024,2024-01,1.2823924731182796,72.41666666666667,Overcast
Germany,2024,2024-02,6.654454022988506,86.98419540229885,Overcast
Germany,2024,2024-03,7.628225806451613,70.02956989247312,Overcast
Germany,2024,2024-04,10.959444444444445,73.55972222222222,Overcast
Germany,2024,2024-05,16.948252688172044,60.336021505376344,Overcast
Germany,2024,2024-06,18.0475,58.68194444444445,Overcast
Germany,2024,2024-07,20.433870967741935,60.83736559139785,Overcast
Germany,2024,2024-08,21.495833333333334,53.45295698924731,Overcast
Germany,2024,2024-09,17.53902777777778,49.459722222222226,Clear sky
Germany,2024,2024-10,11.528897849462366,67.31586021505376,Overcast
Germany,2024,2024-11,5.3748611111111115,84.43333333333334,Overcast
Germany,2024,2024-12,3.7776881720430104,87.03629032258064,Overcast
Germany,2025,2025-01,2.322177419354839,77.83870967741936,Overcast
Germany,2025,2025-02,0.6875,64.27827380952381,Overcast
Germany,2025,2025-03,6.295430107526882,45.82795698924731,Clear sky
Germany,2025,2025-04,12.069861111111111,51.43333333333333,Clear sky
Germany,2025,2025-05,13.895430107526883,58.79435483870968,Overcast
Germany,2025,2025-06,19.75958333333333,53.704166666666666,Clear sky
Germany,2025,2025-07,19.618817204301074,63.72043010752688,Overcast
Germany,2025,2025-08,18.9252688172043,48.575268817204304,Clear sky
Germany,2025,2025-09,15.723472222222222,47.5625,Clear sky
Germany,2025,2025-10,10.328629032258064,72.0,Overcast
Germany,2025,2025-11,9.95138888888889,67.95138888888889,Overcast
Greece,2023,2023-01,10.689650537634408,44.87231182795699,Clear sky
Greece,2023,2023-02,8.84077380952381,38.232142857142854,Clear sky
Greece,2023,2023-03,12.899596774193547,48.20967741935484,Clear sky
Greece,2023,2023-04,14.859861111111112,49.855555555555554,Clear sky
Greece,2023,2023-05,18.879166666666666,56.528225806451616,Overcast
Greece,2023,2023-06,23.782083333333333,34.97361111111111,Clear sky
Greece,2023,2023-07,30.633333333333333,5.978494623655914,Clear sky
Greece,2023,2023-08,28.571102150537637,11.32258064516129,Clear sky
Greece,2023,2023-09,24.1475,36.169444444444444,Clear sky
Greece,2023,2023-10,21.066397849462366,28.705645161290324,Clear sky
Greece,2023,2023-11,17.047083333333333,41.856944444444444,Clear sky
Greece,2023,2023-12,12.716129032258063,47.63172043010753,Clear sky
Greece,2024,2024-01,9.85725806451613,55.09274193548387,Overcast
Greece,2024,2024-02,11.949137931034484,51.418103448275865,Clear sky
Greece,2024,2024-03,13.705376344086021,42.295698924731184,Clear sky
Greece,2024,2024-04,18.886111111111113,31.55,Clear sky
Greece,2024,2024-05,20.616129032258065,40.556451612903224,Clear sky
Greece,2024,2024-06,29.415555555555557,15.873611111111112,Clear sky
Greece,2024,2024-07,30.36505376344086,7.754032258064516,Clear sky
Greece,2024,2024-08,29.53494623655914,11.653225806451612,Clear sky
Greece,2024,2024-09,24.509722222222223,26.544444444444444,Clear sky
Greece,2024,2024-10,19.881048387096776,22.477150537634408,Clear sky
Greece,2024,2024-11,14.11986111111111,37.00555555555555,Clear sky
Greece,2024,2024-12,11.646236559139783,51.259408602150536,Clear sky
Greece,2025,2025-01,11.222177419354837,51.12231182795699,Clear sky
Greece,2025,2025-02,8.60892857142857,66.2827380952381,Overcast
Greece,2025,2025-03,14.065322580645162,47.825268817204304,Clear sky
Greece,2025,2025-04,15.101944444444444,50.72222222222222,Clear sky
Greece,2025,2025-05,21.017473118279568,38.270161290322584,Clear sky
Greece,2025,2025-06,28.295416666666668,9.0375,Clear sky
Greece,2025,2025-07,30.9125,3.7876344086021505,Clear sky
Greece,2025,2025-08,28.18266129032258,7.005376344086022,Clear sky
Greece,2025,2025-09,25.023472222222225,13.411111111111111,Clear sky
Greece,2025,2025-10,18.671102150537635,43.96370967741935,Clear sky
Greece,2025,2025-11,18.512500000000003,67.64583333333333,Overcast
Hungary,2023,2023-01,3.968010752688172,82.70430107526882,Overcast
Hungary,2023,2023-02,3.4497023809523806,56.436011904761905,Overcast
Hungary,2023,2023-03,7.533064516129032,65.85887096774194,Overcast
Hungary,2023,2023-04,9.899722222222222,68.56111111111112,Overcast
Hungary,2023,2023-05,16.42983870967742,62.26478494623656,Overcast
Hungary,2023,2023-06,20.535555555555558,57.3625,Overcast
Hungary,2023,2023-07,23.76290322580645,48.086021505376344,Clear sky
Hungary,2023,2023-08,23.108064516129033,43.70967741935484,Clear sky
Hungary,2023,2023-09,20.31513888888889,35.668055555555554,Clear sky
Hungary,2023,2023-10,14.524059139784946,67.22715053763442,Overcast
Hungary,2023,2023-11,6.41625,63.293055555555554,Overcast
Hungary,2023,2023-12,2.1126344086021507,73.18951612903226,Overcast
Hungary,2024,2024-01,1.5096774193548388,51.090053763440864,Clear sky
Hungary,2024,2024-02,8.185632183908046,73.7514367816092,Overcast
Hungary,2024,2024-03,9.372715053763441,67.38844086021506,Overcast
Hungary,2024,2024-04,13.336527777777777,65.8861111111111,Overcast
Hungary,2024,2024-05,17.86774193548387,59.759408602150536,Overcast
Hungary,2024,2024-06,21.93125,53.85,Clear sky
Hungary,2024,2024-07,25.209811827956987,40.39784946236559,Clear sky
Hungary,2024,2024-08,25.347580645161287,48.240591397849464,Clear sky
Hungary,2024,2024-09,18.158055555555556,50.65138888888889,Clear sky
Hungary,2024,2024-10,11.559005376344086,49.46774193548387,Clear sky
Hungary,2024,2024-11,3.9008333333333334,65.63333333333334,Overcast
Hungary,2024,2024-12,2.2856182795698925,72.50672043010752,Overcast
Hungary,2025,2025-01,2.575940860215054,74.28897849462365,Overcast
Hungary,2025,2025-02,0.8461309523809524,61.538690476190474,Overcast
Hungary,2025,2025-03,8.14247311827957,55.54704301075269,Clear sky
Hungary,2025,2025-04,13.630972222222221,49.18055555555556,Clear sky
Hungary,2025,2025-05,15.12271505376344,62.48790322580645,Overcast
Hungary,2025,2025-06,24.21847222222222,28.65,Clear sky
Hungary,2025,2025-07,23.70282258064516,43.64381720430107,Clear sky
Hungary,2025,2025-08,23.477688172043013,30.79032258064516,Clear sky
Hungary,2025,2025-09,19.195,45.71388888888889,Clear sky
Hungary,2025,2025-10,11.078763440860216,56.76881720430107,Overcast
Hungary,2025,2025-11,10.09236111111111,45.041666666666664,Clear sky
Ireland,2023,2023-01,6.312634408602151,76.52016129032258,Overcast
Ireland,2023,2023-02,7.94389880952381,84.90625,Overcast
Ireland,2023,2023-03,7.458736559139785,86.8225806451613,Overcast
Ireland,2023,2023-04,9.476111111111111,71.07638888888889,Overcast
Ireland,2023,2023-05,13.101478494623656,71.95295698924731,Overcast
Ireland,2023,2023-06,16.896805555555556,57.375,Overcast
Ireland,2023,2023-07,15.38467741935484,75.77284946236558,Overcast
Ireland,2023,2023-08,15.911021505376343,72.97849462365592,Overcast
Ireland,2023,2023-09,15.541388888888887,67.68055555555556,Overcast
Ireland,2023,2023-10,12.113172043010753,80.46370967741936,Overcast
Ireland,2023,2023-11,7.966666666666667,70.16111111111111,Overcast
Ireland,2023,2023-12,7.824462365591398,82.20698924731182,Overcast
Ireland,2024,2024-01,5.307392473118279,69.38037634408602,Overcast
Ireland,2024,2024-02,7.898850574712644,84.51149425287356,Overcast
Ireland,2024,2024-03,7.991666666666667,81.19086021505376,Overcast
Ireland,2024,2024-04,9.455833333333333,73.0125,Overcast
Ireland,2024,2024-05,13.555376344086023,74.54704301075269,Overcast
Ireland,2024,2024-06,13.700555555555555,73.5625,Overcast
Ireland,2024,2024-07,15.224596774193548,81.66666666666667,Overcast
Ireland,2024,2024-08,16.000806451612902,66.47043010752688,Overcast
Ireland,2024,2024-09,13.220972222222223,67.8236111111111,Overcast
Ireland,2024,2024-10,11.847715053763443,71.07795698924731,Overcast
Ireland,2024,2024-11,8.709027777777777,83.3013888888889,Overcast
Ireland,2024,2024-12,7.774596774193548,79.82123655913979,Overcast
Ireland,2025,2025-01,5.029838709677419,67.15322580645162,Overcast
Ireland,2025,2025-02,6.808630952380952,72.01190476190476,Overcast
Ireland,2025,2025-03,8.402150537634409,69.11290322580645,Overcast
Ireland,2025,2025-04,10.557916666666667,59.24722222222222,Overcast
Ireland,2025,2025-05,12.896774193548389,46.06989247311828,Clear sky
Ireland,2025,2025-06,15.357222222222223,70.95833333333333,Overcast
Ireland,2025,2025-07,17.032526881720432,72.88172043010752,Overcast
Ireland,2025,2025-08,16.79717741935484,62.026881720430104,Overcast
Ireland,2025,2025-09,13.135555555555555,68.1625,Overcast
Ireland,2025,2025-10,11.114784946236558,78.27016129032258,Overcast
Ireland,2025,2025-11,12.466666666666667,80.54166666666667,Overcast
Italy,2023,2023-01,7.78252688172043,62.030913978494624,Overcast
Italy,2023,2023-02,7.3495535714285705,44.413690476190474,Clear sky
Italy,2023,2023-03,11.45228494623656,58.42338709677419,Overcast
Italy,2023,2023-04,12.633611111111112,57.30972222222222,Overcast
Italy,2023,2023-05,17.286021505376343,62.95967741935484,Overcast
Italy,2023,2023-06,22.216805555555556,43.58888888888889,Clear sky
Italy,2023,2023-07,27.636290322580646,16.09005376344086,Clear sky
Italy,2023,2023-08,25.68051075268817,18.63037634408602,Clear sky
Italy,2023,2023-09,22.892777777777777,34.768055555555556,Clear sky
Italy,2023,2023-10,20.052150537634407,44.66129032258065,Clear sky
Italy,2023,2023-11,13.302083333333334,56.94722222222222,Clear sky
Italy,2023,2023-12,9.688709677419354,53.25403225806452,Overcast
Italy,2024,2024-01,8.882795698924731,54.69086021505376,Clear sky
Italy,2024,2024-02,10.218103448275862,60.57183908045977,Overcast
Italy,2024,2024-03,12.356182795698924,63.721774193548384,Overcast
Italy,2024,2024-04,14.65,42.71111111111111,Clear sky
Italy,2024,2024-05,18.039381720430107,53.06317204301075,Overcast
Italy,2024,2024-06,23.348333333333333,27.331944444444446,Clear sky
Italy,2024,2024-07,28.251747311827955,15.198924731182796,Clear sky
Italy,2024,2024-08,28.35483870967742,29.272849462365592,Clear sky
Italy,2024,2024-09,21.084305555555556,46.05833333333333,Clear sky
Italy,2024,2024-10,17.621774193548386,61.263440860215056,Overcast
Italy,2024,2024-11,11.929027777777778,42.2625,Clear sky
Italy,2024,2024-12,7.611155913978495,41.44086021505376,Clear sky
Italy,2025,2025-01,9.419623655913979,62.0255376344086,Overcast
Italy,2025,2025-02,9.246577380952381,58.60863095238095,Clear sky
Italy,2025,2025-03,11.954704301075267,55.884408602150536,Clear sky
Italy,2025,2025-04,14.571805555555557,45.87777777777778,Clear sky
Italy,2025,2025-05,18.10793010752688,43.57258064516129,Clear sky
Italy,2025,2025-06,27.11638888888889,15.238888888888889,Clear sky
Italy,2025,2025-07,27.17970430107527,20.251344086021504,Clear sky
Italy,2025,2025-08,26.610752688172045,25.793010752688172,Clear sky
Italy,2025,2025-09,21.780694444444446,38.576388888888886,Clear sky
Italy,2025,2025-10,16.674059139784948,43.58736559139785,Clear sky
Italy,2025,2025-11,14.67013888888889,37.291666666666664,Clear sky
Latvia,2023,2023-01,-0.5724462365591397,90.15725806451613,Overcast
Latvia,2023,2023-02,-0.5052083333333334,84.0327380952381,Overcast
Latvia,2023,2023-03,1.678763440860215,80.29704301075269,Overcast
Latvia,2023,2023-04,7.689583333333333,55.24861111111111,Overcast
Latvia,2023,2023-05,12.18978494623656,42.58870967741935,Clear sky
Latvia,2023,2023-06,17.472916666666666,51.55694444444445,Clear sky
Latvia,2023,2023-07,17.164381720430107,53.67338709677419,Clear sky
Latvia,2023,2023-08,18.78293010752688,62.895161290322584,Overcast
Latvia,2023,2023-09,16.18888888888889,57.59861111111111,Overcast
Latvia,2023,2023-10,7.595967741935484,81.10215053763442,Overcast
Latvia,2023,2023-11,1.7593055555555557,88.69166666666666,Overcast
Latvia,2023,2023-12,-1.329032258064516,93.46774193548387,Overcast
Latvia,2024,2024-01,-4.905645161290323,82.38172043010752,Overcast
Latvia,2024,2024-02,0.8497126436781609,88.34626436781609,Overcast
Latvia,2024,2024-03,3.665725806451613,67.09274193548387,Overcast
Latvia,2024,2024-04,7.657916666666666,76.84722222222223,Overcast
Latvia,2024,2024-05,14.88763440860215,42.29704301075269,Clear sky
Latvia,2024,2024-06,17.483194444444443,49.702777777777776,Clear sky
Latvia,2024,2024-07,19.49744623655914,60.40725806451613,Overcast
